ID_CLIENTE,TRANSCRICAO_LIGACAO_CLIENTE,DATETIME_TRANSCRICAO_LIGACAO,TARGET_CHURN
CLI0350,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-08 08:13:00,0
CLI0350,"Atendente: Como posso ajudar? Cliente: Paguei minha conta em duplicidade sem querer. Atendente: Não se preocupe. O sistema já identificou o pagamento a maior. O valor ficará como crédito e abaterá automaticamente a fatura do mês que vem. Cliente: Que alívio! Muito prático, obrigado.",2025-10-15 13:09:00,0
CLI0350,"Atendente: Boa tarde. Cliente: Preciso da segunda via do boleto. Atendente: Claro, acabei de enviar para o seu WhatsApp cadastrado e também te ensinei como pegar direto pelo nosso app para as próximas vezes. Cliente: Chegou aqui no WhatsApp, muito fácil. Valeu!",2025-10-16 09:45:00,0
CLI0350,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-22 11:22:00,0
CLI0351,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-17 12:52:00,0
CLI0351,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-10 10:01:00,0
CLI0352,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-13 15:06:00,0
CLI0352,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-25 08:03:00,0
CLI0352,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-25 10:07:00,0
CLI0352,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-14 11:08:00,0
CLI0352,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-23 11:52:00,0
CLI0353,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-17 17:37:00,0
CLI0353,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-19 12:58:00,0
CLI0353,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-20 09:01:00,0
CLI0353,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-24 09:12:00,0
CLI0354,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-03 13:07:00,0
CLI0354,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-06 08:29:00,0
CLI0354,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-24 08:10:00,0
CLI0355,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-17 10:22:00,0
CLI0355,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-29 11:58:00,0
CLI0355,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-02 10:17:00,0
CLI0355,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-05 12:28:00,0
CLI0355,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-28 10:02:00,0
CLI0356,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-04 15:03:00,0
CLI0356,"Atendente: Como posso ajudar? Cliente: Paguei minha conta em duplicidade sem querer. Atendente: Não se preocupe. O sistema já identificou o pagamento a maior. O valor ficará como crédito e abaterá automaticamente a fatura do mês que vem. Cliente: Que alívio! Muito prático, obrigado.",2025-10-25 09:17:00,0
CLI0356,"Atendente: Boa tarde. Cliente: Preciso da segunda via do boleto. Atendente: Claro, acabei de enviar para o seu WhatsApp cadastrado e também te ensinei como pegar direto pelo nosso app para as próximas vezes. Cliente: Chegou aqui no WhatsApp, muito fácil. Valeu!",2025-10-29 14:08:00,0
CLI0356,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-11-03 14:12:00,0
CLI0357,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-10 13:30:00,0
CLI0357,"Atendente: Como posso ajudar? Cliente: Paguei minha conta em duplicidade sem querer. Atendente: Não se preocupe. O sistema já identificou o pagamento a maior. O valor ficará como crédito e abaterá automaticamente a fatura do mês que vem. Cliente: Que alívio! Muito prático, obrigado.",2025-11-05 16:50:00,0
CLI0358,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-02 14:17:00,0
CLI0358,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-24 10:01:00,0
CLI0358,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-28 13:38:00,0
CLI0358,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-09 11:01:00,0
CLI0359,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-09 16:22:00,0
CLI0359,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-10-30 17:14:00,0
CLI0360,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-18 11:17:00,0
CLI0360,"Atendente: Como posso ajudar? Cliente: Paguei minha conta em duplicidade sem querer. Atendente: Não se preocupe. O sistema já identificou o pagamento a maior. O valor ficará como crédito e abaterá automaticamente a fatura do mês que vem. Cliente: Que alívio! Muito prático, obrigado.",2025-11-14 16:52:00,0
CLI0361,"Atendente: Suporte técnico, como posso ajudar? Cliente: Minha internet está muito lenta hoje. Atendente: Vejo aqui que seu roteador está há muito tempo sem atualização. Vou enviar um comando de reset remoto, aguarde na linha. Cliente: Opa, as luzes piscaram... Voltou! Agora sim está rápido. Muito obrigado pela agilidade.",2025-10-06 14:22:00,0
CLI0361,"Atendente: Boa tarde, em que posso ser útil? Cliente: O fio da internet rompeu porque o caminhão passou e puxou. Atendente: Nossa, entendo a urgência. Vou mandar um técnico de emergência agora à tarde, sem custo adicional. Cliente: Perfeito, muito obrigado pela compreensão, aguardo ele.",2025-10-09 10:11:00,0
CLI0361,"Atendente: Central de ajuda. Cliente: Comprei uma TV nova e não consigo conectar no Wi-Fi. Atendente: Fique tranquilo, vou te guiar passo a passo. O senhor está com o controle da TV em mãos? Cliente: Sim... Ah, consegui achar a rede! Deu certo, o atendimento de vocês é ótimo.",2025-10-24 11:37:00,0
CLI0362,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-02 13:36:00,0
CLI0362,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-10-15 17:09:00,0
CLI0362,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-23 17:12:00,0
CLI0362,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-11-28 15:34:00,0
CLI0363,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-29 08:14:00,0
CLI0363,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-11-24 17:14:00,0
CLI0363,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-11-27 08:33:00,0
CLI0364,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-10-02 17:12:00,0
CLI0364,"Atendente: Olá, aqui é da operadora. Identificamos uma falha no equipamento da sua rua e a internet oscilou durante a madrugada. Já consertamos, mas ligamos para confirmar se está tudo ok e informar que daremos desconto de 1 dia na sua fatura. Cliente: Nossa, eu nem tinha percebido a queda, estava dormindo! Mas achei muito bacana vocês avisarem e darem o desconto. Parabéns pelo serviço.",2025-11-08 10:21:00,0
CLI0365,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-23 10:49:00,0
CLI0365,"Atendente: Como posso ajudar? Cliente: Paguei minha conta em duplicidade sem querer. Atendente: Não se preocupe. O sistema já identificou o pagamento a maior. O valor ficará como crédito e abaterá automaticamente a fatura do mês que vem. Cliente: Que alívio! Muito prático, obrigado.",2025-11-20 09:54:00,0
CLI0365,"Atendente: Boa tarde. Cliente: Preciso da segunda via do boleto. Atendente: Claro, acabei de enviar para o seu WhatsApp cadastrado e também te ensinei como pegar direto pelo nosso app para as próximas vezes. Cliente: Chegou aqui no WhatsApp, muito fácil. Valeu!",2025-11-26 16:55:00,0
CLI0365,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-11-28 13:04:00,0
CLI0366,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-23 10:10:00,0
CLI0366,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-11-08 14:50:00,0
CLI0366,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-11-09 18:31:00,0
CLI0366,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-11-10 18:20:00,0
CLI0366,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-11-23 10:45:00,0
CLI0367,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-08 10:24:00,0
CLI0367,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-10-18 12:46:00,0
CLI0367,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-23 12:08:00,0
CLI0368,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-16 14:54:00,0
CLI0368,"Atendente: Como posso ajudar? Cliente: Paguei minha conta em duplicidade sem querer. Atendente: Não se preocupe. O sistema já identificou o pagamento a maior. O valor ficará como crédito e abaterá automaticamente a fatura do mês que vem. Cliente: Que alívio! Muito prático, obrigado.",2025-10-24 17:02:00,0
CLI0369,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-10-02 18:36:00,0
CLI0369,"Atendente: Como posso ajudar? Cliente: Paguei minha conta em duplicidade sem querer. Atendente: Não se preocupe. O sistema já identificou o pagamento a maior. O valor ficará como crédito e abaterá automaticamente a fatura do mês que vem. Cliente: Que alívio! Muito prático, obrigado.",2025-10-09 09:59:00,0
CLI0369,"Atendente: Boa tarde. Cliente: Preciso da segunda via do boleto. Atendente: Claro, acabei de enviar para o seu WhatsApp cadastrado e também te ensinei como pegar direto pelo nosso app para as próximas vezes. Cliente: Chegou aqui no WhatsApp, muito fácil. Valeu!",2025-10-21 15:09:00,0
CLI0369,"Atendente: Setor financeiro. Cliente: Minha primeira conta veio muito mais alta que o combinado! Atendente: Entendo sua preocupação. Deixe-me explicar: como o senhor instalou no dia 15, essa conta cobra os 15 dias do mês passado mais o mês atual inteiro. É o pagamento pró-rata. As próximas virão no valor normal de 99 reais. Cliente: Ah, entendi! O instalador não tinha me explicado isso. Sendo assim, tudo bem, vou pagar.",2025-11-15 13:47:00,0
CLI0370,"Atendente: Suporte técnico, como posso ajudar? Cliente: Minha internet está muito lenta hoje. Atendente: Vejo aqui que seu roteador está há muito tempo sem atualização. Vou enviar um comando de reset remoto, aguarde na linha. Cliente: Opa, as luzes piscaram... Voltou! Agora sim está rápido. Muito obrigado pela agilidade.",2025-11-07 18:56:00,0
CLI0370,"Atendente: Boa tarde, em que posso ser útil? Cliente: O fio da internet rompeu porque o caminhão passou e puxou. Atendente: Nossa, entendo a urgência. Vou mandar um técnico de emergência agora à tarde, sem custo adicional. Cliente: Perfeito, muito obrigado pela compreensão, aguardo ele.",2025-11-09 09:52:00,0
CLI0370,"Atendente: Central de ajuda. Cliente: Comprei uma TV nova e não consigo conectar no Wi-Fi. Atendente: Fique tranquilo, vou te guiar passo a passo. O senhor está com o controle da TV em mãos? Cliente: Sim... Ah, consegui achar a rede! Deu certo, o atendimento de vocês é ótimo.",2025-11-19 18:40:00,0
CLI0371,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-10-16 09:22:00,0
CLI0371,"Atendente: Boa tarde, posso ajudar? Cliente: Estou desempregado e preciso cancelar, não consigo pagar os 150 mensais. Atendente: Sinto muito pela situação. Temos um plano 'Essencial' de 50 reais que mantém o senhor conectado até as coisas melhorarem. Podemos migrar temporariamente? Cliente: Isso ajudaria demais, eu preciso da internet para mandar currículos. Pode alterar para esse de 50.",2025-11-13 12:50:00,0
CLI0371,"Atendente: Relacionamento. Cliente: Quero cancelar, vi uma promoção da concorrência por 79 reais. Atendente: O senhor é nosso cliente há 3 anos e não queremos perdê-lo. Se o senhor continuar conosco, eu cubro a oferta para 79 reais e ainda dobro sua velocidade de 250 para 500 mega sem custo de instalação. Cliente: Bom, se dobrar a velocidade e manter esse preço, eu não preciso ter a dor de cabeça de trocar de operadora. Eu aceito.",2025-11-14 09:46:00,0
